"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"16","IL10hi Macrophage","LAMA2","ITGA6_ITGB1",0.00398990091205067,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMA2","ITGA6_ITGB1",0.00510829055126416,0,"LAMA2_ITGA6_ITGB1","LAMA2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA4","ITGA6_ITGB1",0.0110956305060989,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMA4","ITGA6_ITGB1",0.00412202427350201,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMA4","ITGA6_ITGB1",0.0052772525417167,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA5","ITGA6_ITGB1",0.00171167148708061,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMA5","ITGA6_ITGB1",0.000810066385060973,0.02,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB1","ITGA6_ITGB1",0.0186532856989507,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMB1","ITGA6_ITGB1",0.00696313742493685,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMB1","ITGA6_ITGB1",0.00890748711337261,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB2","ITGA6_ITGB1",0.0146355310092694,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMB2","ITGA6_ITGB1",0.00544935643938482,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMB2","ITGA6_ITGB1",0.00697397449802338,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMB3","ITGA6_ITGB1",0.00347125154624129,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","IL10hi Macrophage","LAMB3","ITGA6_ITGB1",0.00128335046166674,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","NK","LAMB3","ITGA6_ITGB1",0.00164433264869341,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMC1","ITGA6_ITGB1",0.0361889278654435,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","LAMC1","ITGA6_ITGB1",0.0136620625814528,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","NK","LAMC1","ITGA6_ITGB1",0.0174441254167859,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA2","ITGA7_ITGB1",0.0200710221298145,0,"LAMA2_ITGA7_ITGB1","LAMA2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA4","ITGA7_ITGB1",0.0207245825129421,0,"LAMA4_ITGA7_ITGB1","LAMA4 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA5","ITGA7_ITGB1",0.00322363159570253,0,"LAMA5_ITGA7_ITGB1","LAMA5 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB1","ITGA7_ITGB1",0.0346113320498446,0,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB2","ITGA7_ITGB1",0.0272518046907412,0,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMB3","ITGA7_ITGB1",0.00652732786085356,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMC1","ITGA7_ITGB1",0.066137815068736,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMC1","ITGA7_ITGB1",0.00300595398555511,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"NK","16","LAMC1","ITGA7_ITGB1",0.00361238191855009,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","TNC","ITGA8_ITGB1",0.0138127875384308,0,"TNC_ITGA8_ITGB1","TNC - (ITGA8+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"16","16","TNC","ITGA9_ITGB1",0.00795371277786712,0,"TNC_ITGA9_ITGB1","TNC - (ITGA9+ITGB1)","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL1A1","ITGA9_ITGB1",0.0390115121495546,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL1A1","ITGA9_ITGB1",0.00475150279754127,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL1A1","ITGA9_ITGB1",0.0219120957659486,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL1A1","ITGA9_ITGB1",0.0203394407164217,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"NK","16","COL1A1","ITGA9_ITGB1",0.00588455206937605,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Treg","16","COL1A1","ITGA9_ITGB1",0.00550130284606871,0,"COL1A1_ITGA9_ITGB1","COL1A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL1A2","ITGA9_ITGB1",0.0354424628375363,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL1A2","ITGA9_ITGB1",0.00168598365677115,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL1A2","ITGA9_ITGB1",0.0124212862935252,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL1A2","ITGA9_ITGB1",0.0133793539335925,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"NK","16","COL1A2","ITGA9_ITGB1",0.00423829797542694,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A1","ITGA9_ITGB1",0.0195936393383365,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL4A1","ITGA9_ITGB1",0.00124296802588311,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL4A1","ITGA9_ITGB1",8.79571397187689e-05,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A2","ITGA9_ITGB1",0.0162864424296129,0,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL4A2","ITGA9_ITGB1",0.00437237972419228,0,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL4A2","ITGA9_ITGB1",0.00267008134767625,0,"COL4A2_ITGA9_ITGB1","COL4A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A1","ITGA9_ITGB1",0.0264612192653621,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL6A1","ITGA9_ITGB1",0.00102907056732345,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL6A1","ITGA9_ITGB1",0.00465546727622372,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A1","ITGA9_ITGB1",0.00456406498180193,0,"COL6A1_ITGA9_ITGB1","COL6A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A2","ITGA9_ITGB1",0.0185725421921328,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL6A2","ITGA9_ITGB1",0.00572607010631005,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A2","ITGA9_ITGB1",0.00366207112427041,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A3","ITGA9_ITGB1",0.0166428848576089,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA2","ITGA9_ITGB1",0.00537415287190836,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA4","ITGA9_ITGB1",0.00555185946154013,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA5","ITGA9_ITGB1",0.000852418169306052,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB1","ITGA9_ITGB1",0.00936921752570819,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB2","ITGA9_ITGB1",0.00733622082400461,0,"LAMB2_ITGA9_ITGB1","LAMB2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMB3","ITGA9_ITGB1",0.00173022590360875,0,"LAMB3_ITGA9_ITGB1","LAMB3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMC1","ITGA9_ITGB1",0.0183401742474608,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMC1","ITGA9_ITGB1",0.000794730471691186,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"NK","16","LAMC1","ITGA9_ITGB1",0.000955488714491496,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","COL1A1","ITGA11_ITGB1",0.0751070841264312,0,"COL1A1_ITGA11_ITGB1","COL1A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL1A1","ITGA11_ITGB1",0.00945989620789543,0.01,"COL1A1_ITGA11_ITGB1","COL1A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL1A1","ITGA11_ITGB1",0.0428925224851644,0,"COL1A1_ITGA11_ITGB1","COL1A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL1A1","ITGA11_ITGB1",0.0398754684644366,0,"COL1A1_ITGA11_ITGB1","COL1A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"NK","16","COL1A1","ITGA11_ITGB1",0.011702512881497,0,"COL1A1_ITGA11_ITGB1","COL1A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Treg","16","COL1A1","ITGA11_ITGB1",0.0109445229533705,0.01,"COL1A1_ITGA11_ITGB1","COL1A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL1A2","ITGA11_ITGB1",0.0684710458100381,0,"COL1A2_ITGA11_ITGB1","COL1A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL1A2","ITGA11_ITGB1",0.00336694736457866,0.01,"COL1A2_ITGA11_ITGB1","COL1A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL1A2","ITGA11_ITGB1",0.0245424588214539,0,"COL1A2_ITGA11_ITGB1","COL1A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL1A2","ITGA11_ITGB1",0.0264104437935353,0,"COL1A2_ITGA11_ITGB1","COL1A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"NK","16","COL1A2","ITGA11_ITGB1",0.00844245666045784,0,"COL1A2_ITGA11_ITGB1","COL1A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A1","ITGA11_ITGB1",0.0384414339834316,0,"COL4A1_ITGA11_ITGB1","COL4A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL4A1","ITGA11_ITGB1",0.00248333389664823,0,"COL4A1_ITGA11_ITGB1","COL4A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL4A1","ITGA11_ITGB1",0.000175933172737725,0.02,"COL4A1_ITGA11_ITGB1","COL4A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A2","ITGA11_ITGB1",0.0320569519143808,0,"COL4A2_ITGA11_ITGB1","COL4A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL4A2","ITGA11_ITGB1",0.00870837697683472,0,"COL4A2_ITGA11_ITGB1","COL4A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL4A2","ITGA11_ITGB1",0.00532697715062319,0,"COL4A2_ITGA11_ITGB1","COL4A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A1","ITGA11_ITGB1",0.0515677021173677,0,"COL6A1_ITGA11_ITGB1","COL6A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL6A1","ITGA11_ITGB1",0.00205642626389287,0.01,"COL6A1_ITGA11_ITGB1","COL6A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL6A1","ITGA11_ITGB1",0.00926958281938337,0,"COL6A1_ITGA11_ITGB1","COL6A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A1","ITGA11_ITGB1",0.00908841727693082,0,"COL6A1_ITGA11_ITGB1","COL6A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A2","ITGA11_ITGB1",0.0364746508594401,0,"COL6A2_ITGA11_ITGB1","COL6A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL6A2","ITGA11_ITGB1",0.0113891374928345,0,"COL6A2_ITGA11_ITGB1","COL6A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A2","ITGA11_ITGB1",0.0072988341021093,0,"COL6A2_ITGA11_ITGB1","COL6A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A3","ITGA11_ITGB1",0.032747055345483,0,"COL6A3_ITGA11_ITGB1","COL6A3 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","FN1","ITGAV_ITGB1",0.078329359979394,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","FN1","ITGAV_ITGB1",0.00821448002500303,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","FN1","ITGAV_ITGB1",0.00513447076297195,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","gamma-delta T","FN1","ITGAV_ITGB1",0.0179811940242642,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","NK","FN1","ITGAV_ITGB1",0.0126103788895858,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","FN1","ITGA4_ITGB7",0.00993608727735162,0.01,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","IL10hi Macrophage","FN1","ITGA4_ITGB7",0.0219586521196649,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","NK","FN1","ITGA4_ITGB7",0.0327321465879361,0,"FN1_ITGA4_ITGB7","FN1 - (ITGA4+ITGB7)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","16","FN1","ITGAV_ITGB8",0.0168205448300153,0,"FN1_ITGAV_ITGB8","FN1 - (ITGAV+ITGB8)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","FN1","ITGAV_ITGB8",0.00166455153615142,0,"FN1_ITGAV_ITGB8","FN1 - (ITGAV+ITGB8)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","FN1","ITGAV_ITGB8",0.0010378599901478,0,"FN1_ITGAV_ITGB8","FN1 - (ITGAV+ITGB8)","FN1","ECM-Receptor","KEGG: hsa04512"
"NK","16","FN1","ITGAV_ITGB8",0.000937642290143962,0,"FN1_ITGAV_ITGB8","FN1 - (ITGAV+ITGB8)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA2","ITGAV_ITGB8",0.00368995367064373,0,"LAMA2_ITGAV_ITGB8","LAMA2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA4","ITGAV_ITGB8",0.00381218246164552,0,"LAMA4_ITGAV_ITGB8","LAMA4 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA5","ITGAV_ITGB8",0.000584447208687068,0,"LAMA5_ITGAV_ITGB8","LAMA5 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB1","ITGAV_ITGB8",0.00644111780151025,0,"LAMB1_ITGAV_ITGB8","LAMB1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB2","ITGAV_ITGB8",0.00504024748862564,0,"LAMB2_ITGAV_ITGB8","LAMB2 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMB3","ITGAV_ITGB8",0.00118663010918811,0,"LAMB3_ITGAV_ITGB8","LAMB3 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMC1","ITGAV_ITGB8",0.0126442256777141,0,"LAMC1_ITGAV_ITGB8","LAMC1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","LAMC1","ITGAV_ITGB8",0.000544884649586297,0.01,"LAMC1_ITGAV_ITGB8","LAMC1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"NK","16","LAMC1","ITGAV_ITGB8",0.000655137164474325,0,"LAMC1_ITGAV_ITGB8","LAMC1 - (ITGAV+ITGB8)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","COL1A1","ITGAV_ITGB8",0.0270726725353181,0,"COL1A1_ITGAV_ITGB8","COL1A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL1A1","ITGAV_ITGB8",0.00326179522403602,0.01,"COL1A1_ITGAV_ITGB8","COL1A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL1A1","ITGAV_ITGB8",0.0151238986036482,0,"COL1A1_ITGAV_ITGB8","COL1A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL1A1","ITGAV_ITGB8",0.0140314506601165,0,"COL1A1_ITGAV_ITGB8","COL1A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"NK","16","COL1A1","ITGAV_ITGB8",0.0040410493593479,0,"COL1A1_ITGAV_ITGB8","COL1A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Treg","16","COL1A1","ITGAV_ITGB8",0.00377740760284476,0.01,"COL1A1_ITGAV_ITGB8","COL1A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL1A2","ITGAV_ITGB8",0.0245679491151182,0,"COL1A2_ITGAV_ITGB8","COL1A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL1A2","ITGAV_ITGB8",0.00115627162333948,0.01,"COL1A2_ITGAV_ITGB8","COL1A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL1A2","ITGAV_ITGB8",0.0085475738112357,0,"COL1A2_ITGAV_ITGB8","COL1A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL1A2","ITGAV_ITGB8",0.00920964399653073,0,"COL1A2_ITGAV_ITGB8","COL1A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"NK","16","COL1A2","ITGAV_ITGB8",0.00290902184952979,0,"COL1A2_ITGAV_ITGB8","COL1A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A1","ITGAV_ITGB8",0.0135137584135885,0,"COL4A1_ITGAV_ITGB8","COL4A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL4A1","ITGAV_ITGB8",0.000852326354084855,0,"COL4A1_ITGAV_ITGB8","COL4A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL4A1","ITGAV_ITGB8",6.02919378074046e-05,0.01,"COL4A1_ITGAV_ITGB8","COL4A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL4A2","ITGAV_ITGB8",0.0112210350517423,0,"COL4A2_ITGAV_ITGB8","COL4A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL4A2","ITGAV_ITGB8",0.00300117769149431,0,"COL4A2_ITGAV_ITGB8","COL4A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL4A2","ITGAV_ITGB8",0.00183174716021755,0,"COL4A2_ITGAV_ITGB8","COL4A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A1","ITGAV_ITGB8",0.0182900923348403,0,"COL6A1_ITGAV_ITGB8","COL6A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","COL6A1","ITGAV_ITGB8",0.000705605385377328,0.01,"COL6A1_ITGAV_ITGB8","COL6A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","COL6A1","ITGAV_ITGB8",0.00319577240902593,0,"COL6A1_ITGAV_ITGB8","COL6A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A1","ITGAV_ITGB8",0.00313293857016195,0,"COL6A1_ITGAV_ITGB8","COL6A1 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A2","ITGAV_ITGB8",0.0128053679853448,0,"COL6A2_ITGAV_ITGB8","COL6A2 - (ITGAV+ITGB8)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
